[Information](OS)Departure:J:3,OC:1013.822801,Tp:D,Station:4

[Transfer](IO1)Processing:J:3,OC:1013.822801,Tp:D,Station:4

[Transfer](OS)Scheduling:J:3,OC:1013.822801,Tp:A,Station:3

[Information](IO1)Departure:J:3,OC:1013.822801,Tp:A,Station:3

[Transfer](OS)Processing:J:3,OC:1013.822801,Tp:A,Station:3

[Information](OS)Arrival:J:3,OC:1013.822801,Tp:A,Station:3

[Transfer](CPU)Processing:J:3,OC:1013.822801,Tp:A,Station:3

[Information](CPU)Arrival:J:3,OC:1013.822801,Tp:A,Station:3

[Transfer](CPU)New process joined: J:3,OC:1013.822801,Tp:A,Station:3

[Transfer](OS)Scheduling:J:3,OC:1016.522801,Tp:D,Station:3

[Transfer](OS)Processing:J:3,OC:1016.522801,Tp:D,Station:3

[Information](OS)Departure:J:3,OC:1016.522801,Tp:D,Station:3

[Transfer](CPU)Processing:J:3,OC:1016.522801,Tp:D,Station:3

[Transfer](OS)Scheduling:J:3,OC:1016.522801,Tp:A,Station:3

[Information](CPU)Departure:J:3,OC:1016.522801,Tp:D,Station:3

[Transfer](OS)Processing:J:3,OC:1016.522801,Tp:A,Station:3

[Information](OS)Arrival:J:3,OC:1016.522801,Tp:A,Station:3

[Transfer](CPU)Processing:J:3,OC:1016.522801,Tp:A,Station:3

[Information](CPU)Arrival:J:3,OC:1016.522801,Tp:A,Station:3

[Transfer](CPU)Now Processing:J:3,OC:1016.522801,Tp:A,Station:3

[Transfer](OS)Scheduling:J:3,OC:1018.855937,Tp:D,Station:3

[Transfer](OS)Processing:J:3,OC:1018.855937,Tp:D,Station:3

[Information](OS)Departure:J:3,OC:1018.855937,Tp:D,Station:3

[Transfer](CPU)Processing:J:3,OC:1018.855937,Tp:D,Station:3

[Transfer](OS)Scheduling:J:3,OC:1018.855937,Tp:A,Station:5

[Information](CPU)Departure:J:3,OC:1018.855937,Tp:A,Station:5

[Transfer](OS)Processing:J:3,OC:1018.855937,Tp:A,Station:5

[Information](OS)Arrival:J:3,OC:1018.855937,Tp:A,Station:5

[Transfer](IO2)Processing:J:3,OC:1018.855937,Tp:A,Station:5

[Information](IO2)Arrival:J:3,OC:1018.855937,Tp:A,Station:5

[Transfer](OS)Processing:J:18,OC:1047.311772,Tp:D,Station:0

[Information](OS)Departure:J:18,OC:1047.311772,Tp:D,Station:0

[Transfer](delay_station)Processing:J:18,OC:1047.311772,Tp:D,Station:0

[Transfer](OS)Scheduling:J:18,OC:1047.311772,Tp:A,Station:1

[Information](delay_station)Departure:J:18,OC:1047.311772,Tp:A,Station:1

[Transfer](OS)Processing:J:18,OC:1047.311772,Tp:A,Station:1

[Information](OS)Arrival:J:18,OC:1047.311772,Tp:A,Station:1

[Transfer](RESERVE_STATION)Processing:J:18,OC:1047.311772,Tp:A,Station:1

[Information](RESERVE_STATION)Arrival:J:18,OC:1047.311772,Tp:A,Station:1

[Transfer](OS)Processing:J:12,OC:1064.469426,Tp:D,Station:0

[Information](OS)Departure:J:12,OC:1064.469426,Tp:D,Station:0

[Transfer](delay_station)Processing:J:12,OC:1064.469426,Tp:D,Station:0

[Transfer](OS)Scheduling:J:12,OC:1064.469426,Tp:A,Station:1

[Information](delay_station)Departure:J:12,OC:1064.469426,Tp:A,Station:1

[Transfer](OS)Processing:J:12,OC:1064.469426,Tp:A,Station:1

[Information](OS)Arrival:J:12,OC:1064.469426,Tp:A,Station:1

[Transfer](RESERVE_STATION)Processing:J:12,OC:1064.469426,Tp:A,Station:1

[Information](RESERVE_STATION)Arrival:J:12,OC:1064.469426,Tp:A,Station:1

[Transfer](OS)Processing:J:10,OC:1086.908055,Tp:D,Station:0

[Information](OS)Departure:J:10,OC:1086.908055,Tp:D,Station:0

[Transfer](delay_station)Processing:J:10,OC:1086.908055,Tp:D,Station:0

[Transfer](OS)Scheduling:J:10,OC:1086.908055,Tp:A,Station:1

[Information](delay_station)Departure:J:10,OC:1086.908055,Tp:A,Station:1

[Transfer](OS)Processing:J:10,OC:1086.908055,Tp:A,Station:1

[Information](OS)Arrival:J:10,OC:1086.908055,Tp:A,Station:1

[Transfer](RESERVE_STATION)Processing:J:10,OC:1086.908055,Tp:A,Station:1

[Information](RESERVE_STATION)Arrival:J:10,OC:1086.908055,Tp:A,Station:1

[Transfer](OS)Processing:J:16,OC:1292.115979,Tp:D,Station:0

[Information](OS)Departure:J:16,OC:1292.115979,Tp:D,Station:0

[Transfer](delay_station)Processing:J:16,OC:1292.115979,Tp:D,Station:0

[Transfer](OS)Scheduling:J:16,OC:1292.115979,Tp:A,Station:1

[Information](delay_station)Departure:J:16,OC:1292.115979,Tp:A,Station:1

[Transfer](OS)Processing:J:16,OC:1292.115979,Tp:A,Station:1

[Information](OS)Arrival:J:16,OC:1292.115979,Tp:A,Station:1

[Transfer](RESERVE_STATION)Processing:J:16,OC:1292.115979,Tp:A,Station:1

[Information](RESERVE_STATION)Arrival:J:16,OC:1292.115979,Tp:A,Station:1

[Transfer](OS)Processing:J:11,OC:1359.939416,Tp:D,Station:5

[Information](OS)Departure:J:11,OC:1359.939416,Tp:D,Station:5

[Transfer](IO2)Processing:J:11,OC:1359.939416,Tp:D,Station:5

[Transfer](OS)Scheduling:J:3,OC:1574.103418,Tp:D,Station:5

[Transfer](OS)Scheduling:J:11,OC:1359.939416,Tp:A,Station:3

[Information](IO2)Departure:J:11,OC:1359.939416,Tp:A,Station:3

[Transfer](OS)Processing:J:11,OC:1359.939416,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1359.939416,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:1359.939416,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:1359.939416,Tp:A,Station:3

[Transfer](CPU)New process joined: J:11,OC:1359.939416,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:1362.639416,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1362.639416,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:1362.639416,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1362.639416,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1362.639416,Tp:A,Station:3

[Information](CPU)Departure:J:11,OC:1362.639416,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1362.639416,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1362.639416,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:1362.639416,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:1362.639416,Tp:A,Station:3

[Transfer](CPU)Now Processing:J:11,OC:1362.639416,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:1363.597718,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1363.597718,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:1363.597718,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1363.597718,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1363.597718,Tp:A,Station:4

[Information](CPU)Departure:J:11,OC:1363.597718,Tp:A,Station:4

[Transfer](OS)Processing:J:11,OC:1363.597718,Tp:A,Station:4

[Information](OS)Arrival:J:11,OC:1363.597718,Tp:A,Station:4

[Transfer](IO1)Processing:J:11,OC:1363.597718,Tp:A,Station:4

[Information](IO1)Arrival:J:11,OC:1363.597718,Tp:A,Station:4

[Transfer](OS)Scheduling:J:11,OC:1413.012505,Tp:D,Station:4

[Transfer](OS)Processing:J:19,OC:1407.584518,Tp:D,Station:0

[Information](OS)Departure:J:19,OC:1407.584518,Tp:D,Station:0

[Transfer](delay_station)Processing:J:19,OC:1407.584518,Tp:D,Station:0

[Transfer](OS)Scheduling:J:19,OC:1407.584518,Tp:A,Station:1

[Information](delay_station)Departure:J:19,OC:1407.584518,Tp:A,Station:1

[Transfer](OS)Processing:J:19,OC:1407.584518,Tp:A,Station:1

[Information](OS)Arrival:J:19,OC:1407.584518,Tp:A,Station:1

[Transfer](RESERVE_STATION)Processing:J:19,OC:1407.584518,Tp:A,Station:1

[Information](RESERVE_STATION)Arrival:J:19,OC:1407.584518,Tp:A,Station:1

[Transfer](OS)Processing:J:11,OC:1413.012505,Tp:D,Station:4

[Information](OS)Departure:J:11,OC:1413.012505,Tp:D,Station:4

[Transfer](IO1)Processing:J:11,OC:1413.012505,Tp:D,Station:4

[Transfer](OS)Scheduling:J:11,OC:1413.012505,Tp:A,Station:3

[Information](IO1)Departure:J:11,OC:1413.012505,Tp:A,Station:3

[Transfer](OS)Processing:J:11,OC:1413.012505,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1413.012505,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:1413.012505,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:1413.012505,Tp:A,Station:3

[Transfer](CPU)New process joined: J:11,OC:1413.012505,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:1415.712505,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1415.712505,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:1415.712505,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1415.712505,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1415.712505,Tp:A,Station:3

[Information](CPU)Departure:J:11,OC:1415.712505,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1415.712505,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1415.712505,Tp:A,Station:3

[Transfer](CPU)Processing:J:11,OC:1415.712505,Tp:A,Station:3

[Information](CPU)Arrival:J:11,OC:1415.712505,Tp:A,Station:3

[Transfer](CPU)Now Processing:J:11,OC:1415.712505,Tp:A,Station:3

[Transfer](OS)Scheduling:J:11,OC:1418.412505,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1418.412505,Tp:D,Station:3

[Information](OS)Departure:J:11,OC:1418.412505,Tp:D,Station:3

[Transfer](CPU)Processing:J:11,OC:1418.412505,Tp:D,Station:3

[Transfer](OS)Scheduling:J:11,OC:1418.412505,Tp:A,Station:3

[Information](CPU)Departure:J:11,OC:1418.412505,Tp:D,Station:3

[Transfer](OS)Processing:J:11,OC:1418.412505,Tp:A,Station:3

[Information](OS)Arrival:J:11,OC:1418.412505,Tp:A,Station:3

